absence_id,etudiant_id,absence_date,absence_heures,filieres_groupe_id,filieres_nom,filieres_niveau,groupes_nom
1148,1531,2025-01-15,2,4,Annees Preparatoires,AP2,AP2_G2
1149,1531,2025-03-09,2,4,Annees Preparatoires,AP2,AP2_G2
1150,1532,2025-04-18,4,3,Annees Preparatoires,AP2,AP2_G1
1151,1534,2025-05-06,4,4,Annees Preparatoires,AP2,AP2_G2
1152,1534,2025-06-23,2,4,Annees Preparatoires,AP2,AP2_G2
1153,1539,2025-06-25,4,3,Annees Preparatoires,AP2,AP2_G1
1154,1540,2025-04-10,4,3,Annees Preparatoires,AP2,AP2_G1
1155,1540,2025-05-25,6,3,Annees Preparatoires,AP2,AP2_G1
1156,1542,2025-06-19,2,4,Annees Preparatoires,AP2,AP2_G2
1157,1545,2025-02-22,8,4,Annees Preparatoires,AP2,AP2_G2
1158,1546,2024-10-17,2,4,Annees Preparatoires,AP2,AP2_G2
1159,1547,2025-06-09,4,3,Annees Preparatoires,AP2,AP2_G1
1160,1552,2025-04-23,6,3,Annees Preparatoires,AP2,AP2_G1
1161,1556,2025-04-02,8,4,Annees Preparatoires,AP2,AP2_G2
1162,1559,2025-02-11,4,3,Annees Preparatoires,AP2,AP2_G1
1163,1564,2025-02-11,8,3,Annees Preparatoires,AP2,AP2_G1
1164,1568,2025-01-11,4,3,Annees Preparatoires,AP2,AP2_G1
1165,1571,2025-01-24,4,3,Annees Preparatoires,AP2,AP2_G1
1166,1571,2024-11-02,4,3,Annees Preparatoires,AP2,AP2_G1
1167,1571,2024-09-27,4,3,Annees Preparatoires,AP2,AP2_G1
1168,1571,2025-05-27,4,3,Annees Preparatoires,AP2,AP2_G1
1169,1571,2024-09-11,4,3,Annees Preparatoires,AP2,AP2_G1
1170,1573,2025-03-26,4,3,Annees Preparatoires,AP2,AP2_G1
1171,1573,2024-10-02,4,3,Annees Preparatoires,AP2,AP2_G1
1172,1577,2025-02-21,2,4,Annees Preparatoires,AP2,AP2_G2
1173,1578,2024-12-08,2,3,Annees Preparatoires,AP2,AP2_G1
1174,1582,2025-05-02,2,4,Annees Preparatoires,AP2,AP2_G2
1175,1587,2025-01-21,4,3,Annees Preparatoires,AP2,AP2_G1
1176,1587,2025-02-19,6,3,Annees Preparatoires,AP2,AP2_G1
1177,1590,2025-02-01,8,3,Annees Preparatoires,AP2,AP2_G1
1178,1590,2024-11-28,8,3,Annees Preparatoires,AP2,AP2_G1
1179,1590,2025-02-20,2,3,Annees Preparatoires,AP2,AP2_G1
1180,1590,2024-09-27,4,3,Annees Preparatoires,AP2,AP2_G1
1181,1590,2025-04-14,2,3,Annees Preparatoires,AP2,AP2_G1
1182,1591,2024-12-17,6,4,Annees Preparatoires,AP2,AP2_G2
1183,1592,2024-12-16,6,4,Annees Preparatoires,AP2,AP2_G2
1184,1594,2024-11-08,2,4,Annees Preparatoires,AP2,AP2_G2
1185,1597,2024-10-08,2,4,Annees Preparatoires,AP2,AP2_G2
1186,1599,2025-05-05,4,3,Annees Preparatoires,AP2,AP2_G1
1187,1601,2025-05-30,4,4,Annees Preparatoires,AP2,AP2_G2
1188,1602,2024-12-19,4,3,Annees Preparatoires,AP2,AP2_G1
1189,1603,2025-05-24,2,3,Annees Preparatoires,AP2,AP2_G1
1190,1605,2024-12-23,4,3,Annees Preparatoires,AP2,AP2_G1
1191,1607,2025-04-16,4,4,Annees Preparatoires,AP2,AP2_G2
1192,1607,2025-03-20,4,4,Annees Preparatoires,AP2,AP2_G2
1193,1607,2024-10-24,2,4,Annees Preparatoires,AP2,AP2_G2
1194,1607,2025-03-31,4,4,Annees Preparatoires,AP2,AP2_G2
1195,1611,2024-11-11,4,4,Annees Preparatoires,AP2,AP2_G2
1196,1623,2025-06-29,4,3,Annees Preparatoires,AP2,AP2_G1
1197,1623,2024-09-27,2,3,Annees Preparatoires,AP2,AP2_G1
1198,1623,2025-01-20,6,3,Annees Preparatoires,AP2,AP2_G1
1199,1623,2025-02-06,8,3,Annees Preparatoires,AP2,AP2_G1
1200,1623,2025-02-08,2,3,Annees Preparatoires,AP2,AP2_G1
1201,1625,2025-04-12,6,3,Annees Preparatoires,AP2,AP2_G1
1202,1625,2025-04-22,2,3,Annees Preparatoires,AP2,AP2_G1
1203,1625,2025-02-19,4,3,Annees Preparatoires,AP2,AP2_G1
1204,1628,2024-09-20,8,3,Annees Preparatoires,AP2,AP2_G1
1205,1631,2025-05-30,2,3,Annees Preparatoires,AP2,AP2_G1
1206,1632,2025-03-18,2,3,Annees Preparatoires,AP2,AP2_G1
1207,1641,2025-03-30,2,4,Annees Preparatoires,AP2,AP2_G2
1208,1641,2025-01-04,4,4,Annees Preparatoires,AP2,AP2_G2
1209,1647,2024-12-16,6,3,Annees Preparatoires,AP2,AP2_G1
1210,1647,2024-12-20,6,3,Annees Preparatoires,AP2,AP2_G1
1211,1647,2024-10-31,4,3,Annees Preparatoires,AP2,AP2_G1
1212,1647,2025-06-03,2,3,Annees Preparatoires,AP2,AP2_G1
1213,1655,2024-12-11,6,3,Annees Preparatoires,AP2,AP2_G1
1214,1656,2025-01-20,4,4,Annees Preparatoires,AP2,AP2_G2
1215,1658,2025-06-23,8,3,Annees Preparatoires,AP2,AP2_G1
1216,1658,2025-04-05,2,3,Annees Preparatoires,AP2,AP2_G1
1217,1658,2025-03-07,4,3,Annees Preparatoires,AP2,AP2_G1
1218,1658,2025-03-30,2,3,Annees Preparatoires,AP2,AP2_G1
1219,1662,2025-03-03,2,4,Annees Preparatoires,AP2,AP2_G2
1220,1662,2024-11-10,4,4,Annees Preparatoires,AP2,AP2_G2
1221,1662,2025-02-08,4,4,Annees Preparatoires,AP2,AP2_G2
1222,1663,2024-11-05,4,4,Annees Preparatoires,AP2,AP2_G2
1223,1666,2024-09-05,8,3,Annees Preparatoires,AP2,AP2_G1
1224,1666,2024-10-24,6,3,Annees Preparatoires,AP2,AP2_G1
1225,1666,2025-04-28,2,3,Annees Preparatoires,AP2,AP2_G1
1226,1670,2025-03-14,4,3,Annees Preparatoires,AP2,AP2_G1
1227,1685,2025-02-17,2,3,Annees Preparatoires,AP2,AP2_G1
1228,1685,2025-01-25,6,3,Annees Preparatoires,AP2,AP2_G1
1229,1686,2024-11-12,2,3,Annees Preparatoires,AP2,AP2_G1
1230,1692,2025-06-24,8,3,Annees Preparatoires,AP2,AP2_G1
1231,1694,2024-09-17,4,3,Annees Preparatoires,AP2,AP2_G1
1232,1695,2025-04-05,6,3,Annees Preparatoires,AP2,AP2_G1
1233,1696,2025-01-10,4,3,Annees Preparatoires,AP2,AP2_G1
1234,1698,2024-09-08,8,4,Annees Preparatoires,AP2,AP2_G2
1235,1699,2025-05-31,4,4,Annees Preparatoires,AP2,AP2_G2
1236,1701,2025-01-12,8,3,Annees Preparatoires,AP2,AP2_G1
1237,1703,2024-12-11,2,4,Annees Preparatoires,AP2,AP2_G2
1238,1705,2025-06-03,2,4,Annees Preparatoires,AP2,AP2_G2
1239,1706,2024-11-29,2,4,Annees Preparatoires,AP2,AP2_G2
1240,1710,2024-11-15,2,3,Annees Preparatoires,AP2,AP2_G1
1241,1711,2025-03-11,2,4,Annees Preparatoires,AP2,AP2_G2
1242,1712,2025-05-01,4,3,Annees Preparatoires,AP2,AP2_G1
1243,1713,2025-04-13,2,3,Annees Preparatoires,AP2,AP2_G1
1244,1713,2024-10-21,2,3,Annees Preparatoires,AP2,AP2_G1
1245,1713,2024-09-16,2,3,Annees Preparatoires,AP2,AP2_G1
1246,1713,2025-06-29,4,3,Annees Preparatoires,AP2,AP2_G1
1247,1717,2025-04-09,4,4,Annees Preparatoires,AP2,AP2_G2
1248,1717,2024-12-30,2,4,Annees Preparatoires,AP2,AP2_G2
1249,1717,2024-11-30,4,4,Annees Preparatoires,AP2,AP2_G2
1250,1720,2025-03-12,2,3,Annees Preparatoires,AP2,AP2_G1
1251,1721,2024-12-08,4,4,Annees Preparatoires,AP2,AP2_G2
1252,1724,2025-06-05,2,4,Annees Preparatoires,AP2,AP2_G2
1253,1724,2024-09-11,6,4,Annees Preparatoires,AP2,AP2_G2
1254,1727,2025-02-20,6,3,Annees Preparatoires,AP2,AP2_G1
1255,1727,2025-04-01,2,3,Annees Preparatoires,AP2,AP2_G1
1256,1727,2025-02-11,2,3,Annees Preparatoires,AP2,AP2_G1
1257,1729,2025-04-13,2,4,Annees Preparatoires,AP2,AP2_G2
1258,1733,2025-01-02,6,3,Annees Preparatoires,AP2,AP2_G1
1259,1734,2024-11-27,2,3,Annees Preparatoires,AP2,AP2_G1
1260,1734,2025-06-15,4,3,Annees Preparatoires,AP2,AP2_G1
1261,1736,2024-10-05,4,4,Annees Preparatoires,AP2,AP2_G2
1262,1737,2025-02-28,2,3,Annees Preparatoires,AP2,AP2_G1
1263,1737,2025-03-15,4,3,Annees Preparatoires,AP2,AP2_G1
1264,1738,2025-02-25,2,3,Annees Preparatoires,AP2,AP2_G1
1265,1741,2025-03-14,2,4,Annees Preparatoires,AP2,AP2_G2
1266,1741,2025-01-27,4,4,Annees Preparatoires,AP2,AP2_G2
1267,1742,2025-05-20,2,4,Annees Preparatoires,AP2,AP2_G2
1268,1742,2025-03-01,6,4,Annees Preparatoires,AP2,AP2_G2
1269,1742,2025-03-29,2,4,Annees Preparatoires,AP2,AP2_G2
1270,1742,2025-01-11,6,4,Annees Preparatoires,AP2,AP2_G2
1271,1742,2025-01-31,2,4,Annees Preparatoires,AP2,AP2_G2
1272,1746,2025-05-10,8,4,Annees Preparatoires,AP2,AP2_G2
1273,1746,2024-11-18,2,4,Annees Preparatoires,AP2,AP2_G2
1274,1747,2025-01-31,2,4,Annees Preparatoires,AP2,AP2_G2
1275,1750,2024-11-13,4,3,Annees Preparatoires,AP2,AP2_G1
1276,1755,2025-01-31,2,3,Annees Preparatoires,AP2,AP2_G1
1277,1755,2025-02-28,2,3,Annees Preparatoires,AP2,AP2_G1
1278,1757,2025-06-08,4,3,Annees Preparatoires,AP2,AP2_G1
1279,1758,2024-12-26,2,3,Annees Preparatoires,AP2,AP2_G1
1280,1761,2025-04-22,4,3,Annees Preparatoires,AP2,AP2_G1
1281,1766,2024-09-11,2,4,Annees Preparatoires,AP2,AP2_G2
1282,1772,2025-06-02,4,3,Annees Preparatoires,AP2,AP2_G1
1283,1774,2025-06-02,4,4,Annees Preparatoires,AP2,AP2_G2
1284,1775,2024-10-16,2,3,Annees Preparatoires,AP2,AP2_G1
1285,1776,2025-06-05,2,3,Annees Preparatoires,AP2,AP2_G1
1286,1777,2024-10-11,2,4,Annees Preparatoires,AP2,AP2_G2
1287,1779,2025-04-26,4,4,Annees Preparatoires,AP2,AP2_G2
1288,1779,2025-04-24,2,4,Annees Preparatoires,AP2,AP2_G2
1289,1779,2024-11-10,2,4,Annees Preparatoires,AP2,AP2_G2
1290,1781,2025-02-16,4,4,Annees Preparatoires,AP2,AP2_G2
1291,1782,2025-01-18,6,4,Annees Preparatoires,AP2,AP2_G2
1292,1783,2024-09-20,8,4,Annees Preparatoires,AP2,AP2_G2
1293,1783,2025-03-09,2,4,Annees Preparatoires,AP2,AP2_G2
1294,1783,2025-05-31,2,4,Annees Preparatoires,AP2,AP2_G2
1295,1795,2024-09-26,4,4,Annees Preparatoires,AP2,AP2_G2
1296,1796,2025-01-26,8,3,Annees Preparatoires,AP2,AP2_G1
1297,1797,2025-03-10,2,4,Annees Preparatoires,AP2,AP2_G2
1298,1801,2025-01-02,2,4,Annees Preparatoires,AP2,AP2_G2
1299,1805,2025-05-11,8,3,Annees Preparatoires,AP2,AP2_G1
1300,1807,2025-01-06,2,3,Annees Preparatoires,AP2,AP2_G1
1301,1808,2025-05-03,4,3,Annees Preparatoires,AP2,AP2_G1
1302,1808,2025-02-18,4,3,Annees Preparatoires,AP2,AP2_G1
1303,1808,2024-12-12,6,3,Annees Preparatoires,AP2,AP2_G1
1304,1811,2024-09-27,2,4,Annees Preparatoires,AP2,AP2_G2
1305,1813,2024-11-28,2,3,Annees Preparatoires,AP2,AP2_G1
1306,1817,2025-03-04,2,3,Annees Preparatoires,AP2,AP2_G1
1307,1818,2025-03-09,4,3,Annees Preparatoires,AP2,AP2_G1
1308,1821,2025-05-24,4,4,Annees Preparatoires,AP2,AP2_G2
1309,1821,2024-10-02,4,4,Annees Preparatoires,AP2,AP2_G2
1310,1823,2025-06-19,6,4,Annees Preparatoires,AP2,AP2_G2
1311,1829,2024-10-08,6,4,Annees Preparatoires,AP2,AP2_G2
1312,1829,2025-06-12,2,4,Annees Preparatoires,AP2,AP2_G2
1313,1830,2024-12-30,8,4,Annees Preparatoires,AP2,AP2_G2
1314,1834,2024-11-20,2,3,Annees Preparatoires,AP2,AP2_G1
1315,1837,2024-10-23,2,3,Annees Preparatoires,AP2,AP2_G1
1316,1839,2024-11-19,6,4,Annees Preparatoires,AP2,AP2_G2
1317,1840,2025-05-31,2,4,Annees Preparatoires,AP2,AP2_G2
1318,1842,2025-05-23,2,3,Annees Preparatoires,AP2,AP2_G1
1319,1846,2025-03-20,8,3,Annees Preparatoires,AP2,AP2_G1
1320,1847,2025-06-18,8,3,Annees Preparatoires,AP2,AP2_G1
1321,1848,2024-11-01,8,4,Annees Preparatoires,AP2,AP2_G2
1322,1855,2025-06-12,2,3,Annees Preparatoires,AP2,AP2_G1
1323,1857,2024-12-31,2,4,Annees Preparatoires,AP2,AP2_G2
1324,1857,2025-05-02,4,4,Annees Preparatoires,AP2,AP2_G2
1325,1857,2025-01-03,2,4,Annees Preparatoires,AP2,AP2_G2
1326,1860,2025-02-26,8,4,Annees Preparatoires,AP2,AP2_G2
1327,1860,2025-01-12,2,4,Annees Preparatoires,AP2,AP2_G2
1328,1864,2025-03-17,8,3,Annees Preparatoires,AP2,AP2_G1
1329,1864,2025-02-04,2,3,Annees Preparatoires,AP2,AP2_G1
1330,1864,2024-10-06,4,3,Annees Preparatoires,AP2,AP2_G1
1331,1864,2025-01-31,4,3,Annees Preparatoires,AP2,AP2_G1
1332,1864,2024-11-27,8,3,Annees Preparatoires,AP2,AP2_G1
1333,1865,2024-09-03,2,4,Annees Preparatoires,AP2,AP2_G2
1334,1866,2024-10-28,6,3,Annees Preparatoires,AP2,AP2_G1
1335,1866,2025-05-18,6,3,Annees Preparatoires,AP2,AP2_G1
1336,1866,2024-09-07,6,3,Annees Preparatoires,AP2,AP2_G1
1337,1868,2025-04-11,4,3,Annees Preparatoires,AP2,AP2_G1
1338,1871,2024-12-12,6,4,Annees Preparatoires,AP2,AP2_G2
1339,1873,2024-12-31,8,4,Annees Preparatoires,AP2,AP2_G2
1340,1880,2024-11-21,6,4,Annees Preparatoires,AP2,AP2_G2
1341,1883,2024-09-01,4,3,Annees Preparatoires,AP2,AP2_G1
1342,1883,2025-06-17,2,3,Annees Preparatoires,AP2,AP2_G1
1343,1883,2025-06-18,2,3,Annees Preparatoires,AP2,AP2_G1
1344,1883,2025-06-30,2,3,Annees Preparatoires,AP2,AP2_G1
1345,1884,2025-01-07,6,3,Annees Preparatoires,AP2,AP2_G1
1346,1887,2025-01-23,2,4,Annees Preparatoires,AP2,AP2_G2
1347,1887,2024-09-11,2,4,Annees Preparatoires,AP2,AP2_G2
1348,1887,2024-09-27,4,4,Annees Preparatoires,AP2,AP2_G2
1349,1893,2025-01-08,4,4,Annees Preparatoires,AP2,AP2_G2
1350,1896,2025-05-24,2,4,Annees Preparatoires,AP2,AP2_G2
1351,1896,2025-05-01,8,4,Annees Preparatoires,AP2,AP2_G2
1352,1896,2025-06-07,2,4,Annees Preparatoires,AP2,AP2_G2
1353,1898,2024-09-07,2,3,Annees Preparatoires,AP2,AP2_G1
1354,1900,2025-03-09,4,3,Annees Preparatoires,AP2,AP2_G1
1355,1902,2025-04-14,2,4,Annees Preparatoires,AP2,AP2_G2
1356,1902,2024-09-07,4,4,Annees Preparatoires,AP2,AP2_G2
1357,1905,2024-11-17,4,3,Annees Preparatoires,AP2,AP2_G1
1358,1910,2024-11-06,2,3,Annees Preparatoires,AP2,AP2_G1
1359,1911,2025-03-27,8,4,Annees Preparatoires,AP2,AP2_G2
1360,1911,2025-06-02,4,4,Annees Preparatoires,AP2,AP2_G2
1361,1912,2024-10-11,8,3,Annees Preparatoires,AP2,AP2_G1
1362,1915,2025-05-21,2,4,Annees Preparatoires,AP2,AP2_G2
1363,1916,2024-10-15,2,3,Annees Preparatoires,AP2,AP2_G1
1364,1934,2024-09-04,4,3,Annees Preparatoires,AP2,AP2_G1
1365,1934,2025-01-20,2,3,Annees Preparatoires,AP2,AP2_G1
1366,1934,2025-04-19,2,3,Annees Preparatoires,AP2,AP2_G1
1367,1937,2025-03-09,4,3,Annees Preparatoires,AP2,AP2_G1
1368,1937,2024-12-05,4,3,Annees Preparatoires,AP2,AP2_G1
1369,1942,2025-03-13,4,3,Annees Preparatoires,AP2,AP2_G1
1370,1949,2024-10-16,2,3,Annees Preparatoires,AP2,AP2_G1
1371,1950,2025-01-18,8,3,Annees Preparatoires,AP2,AP2_G1
1372,1951,2025-02-23,2,4,Annees Preparatoires,AP2,AP2_G2
1373,1952,2024-10-12,2,4,Annees Preparatoires,AP2,AP2_G2
1374,1952,2025-02-07,4,4,Annees Preparatoires,AP2,AP2_G2
1375,1955,2024-09-08,2,3,Annees Preparatoires,AP2,AP2_G1
1376,1960,2024-10-22,2,3,Annees Preparatoires,AP2,AP2_G1
1377,1961,2025-01-02,2,4,Annees Preparatoires,AP2,AP2_G2
1378,1963,2025-03-06,4,4,Annees Preparatoires,AP2,AP2_G2
1379,1963,2025-01-23,2,4,Annees Preparatoires,AP2,AP2_G2
1380,1966,2024-11-12,4,4,Annees Preparatoires,AP2,AP2_G2
1381,1967,2024-10-12,2,3,Annees Preparatoires,AP2,AP2_G1
1382,1968,2025-05-08,6,4,Annees Preparatoires,AP2,AP2_G2
1383,1969,2024-09-21,4,4,Annees Preparatoires,AP2,AP2_G2
1384,1969,2024-09-09,4,4,Annees Preparatoires,AP2,AP2_G2
1385,1969,2025-01-23,4,4,Annees Preparatoires,AP2,AP2_G2
1386,1969,2024-11-04,2,4,Annees Preparatoires,AP2,AP2_G2
1387,1970,2025-01-26,6,4,Annees Preparatoires,AP2,AP2_G2
1388,1972,2024-11-28,2,3,Annees Preparatoires,AP2,AP2_G1
1389,1973,2024-09-16,2,4,Annees Preparatoires,AP2,AP2_G2
1390,1973,2025-04-07,2,4,Annees Preparatoires,AP2,AP2_G2
1391,1973,2024-09-25,4,4,Annees Preparatoires,AP2,AP2_G2
1392,1973,2024-10-28,4,4,Annees Preparatoires,AP2,AP2_G2
1393,1973,2024-10-06,2,4,Annees Preparatoires,AP2,AP2_G2
1394,1973,2025-05-11,6,4,Annees Preparatoires,AP2,AP2_G2
1395,1978,2025-01-11,4,3,Annees Preparatoires,AP2,AP2_G1
1396,1981,2025-05-01,6,4,Annees Preparatoires,AP2,AP2_G2
1397,1989,2024-12-14,2,3,Annees Preparatoires,AP2,AP2_G1
1398,1989,2025-03-07,2,3,Annees Preparatoires,AP2,AP2_G1
1399,1991,2025-03-18,4,3,Annees Preparatoires,AP2,AP2_G1
1400,1991,2025-01-28,2,3,Annees Preparatoires,AP2,AP2_G1
1401,1991,2024-12-31,2,3,Annees Preparatoires,AP2,AP2_G1
1402,1993,2024-12-10,8,4,Annees Preparatoires,AP2,AP2_G2
1403,1995,2024-09-06,2,4,Annees Preparatoires,AP2,AP2_G2
1404,1996,2025-01-03,4,3,Annees Preparatoires,AP2,AP2_G1
1405,1998,2024-09-04,2,4,Annees Preparatoires,AP2,AP2_G2
1406,1998,2025-04-16,4,4,Annees Preparatoires,AP2,AP2_G2
1407,1999,2025-03-26,2,4,Annees Preparatoires,AP2,AP2_G2
1408,2012,2024-11-08,2,5,Informatique,CI1,INFO_CI1_G1
1409,2016,2025-02-18,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1410,2018,2024-12-26,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1411,2025,2025-01-03,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1412,2025,2024-11-08,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1413,2025,2024-10-30,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1414,2025,2025-04-27,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1415,2028,2024-10-10,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1416,2030,2024-12-20,2,15,Genie electrique,CI1,ELEC_CI1_G1
1417,2032,2025-01-01,6,10,Genie Industriel,CI1,INDUS_CI1_G1
1418,2033,2024-12-28,2,16,Genie electrique,CI1,ELEC_CI1_G2
1419,2033,2025-06-18,6,16,Genie electrique,CI1,ELEC_CI1_G2
1420,2035,2024-12-16,6,16,Genie electrique,CI1,ELEC_CI1_G2
1421,2037,2025-03-02,2,5,Informatique,CI1,INFO_CI1_G1
1422,2041,2025-06-12,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1423,2041,2025-06-22,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1424,2044,2025-06-26,4,15,Genie electrique,CI1,ELEC_CI1_G1
1425,2048,2024-11-16,2,16,Genie electrique,CI1,ELEC_CI1_G2
1426,2049,2025-02-21,4,5,Informatique,CI1,INFO_CI1_G1
1427,2052,2024-12-28,4,5,Informatique,CI1,INFO_CI1_G1
1428,2056,2024-11-12,6,15,Genie electrique,CI1,ELEC_CI1_G1
1429,2058,2025-03-12,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1430,2060,2025-05-31,2,16,Genie electrique,CI1,ELEC_CI1_G2
1431,2061,2025-06-08,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1432,2061,2025-02-14,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1433,2069,2025-02-14,8,10,Genie Industriel,CI1,INDUS_CI1_G1
1434,2071,2024-09-24,2,6,Informatique,CI1,INFO_CI1_G2
1435,2071,2025-04-20,6,6,Informatique,CI1,INFO_CI1_G2
1436,2075,2024-11-22,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1437,2076,2025-05-10,2,5,Informatique,CI1,INFO_CI1_G1
1438,2077,2024-12-06,2,6,Informatique,CI1,INFO_CI1_G2
1439,2081,2025-04-17,2,5,Informatique,CI1,INFO_CI1_G1
1440,2086,2025-02-23,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1441,2094,2024-10-19,8,11,Genie Industriel,CI1,INDUS_CI1_G2
1442,2099,2025-02-19,2,16,Genie electrique,CI1,ELEC_CI1_G2
1443,2100,2025-01-15,2,5,Informatique,CI1,INFO_CI1_G1
1444,2101,2025-02-27,4,15,Genie electrique,CI1,ELEC_CI1_G1
1445,2103,2025-05-23,6,15,Genie electrique,CI1,ELEC_CI1_G1
1446,2104,2024-09-03,4,5,Informatique,CI1,INFO_CI1_G1
1447,2107,2025-04-08,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1448,2108,2025-02-27,8,15,Genie electrique,CI1,ELEC_CI1_G1
1449,2110,2025-05-11,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1450,2115,2025-03-24,2,5,Informatique,CI1,INFO_CI1_G1
1451,2115,2025-02-06,4,5,Informatique,CI1,INFO_CI1_G1
1452,2115,2025-05-23,6,5,Informatique,CI1,INFO_CI1_G1
1453,2117,2025-04-26,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1454,2118,2025-03-26,2,6,Informatique,CI1,INFO_CI1_G2
1455,2120,2025-06-06,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1456,2122,2025-01-21,6,5,Informatique,CI1,INFO_CI1_G1
1457,2129,2025-05-23,6,16,Genie electrique,CI1,ELEC_CI1_G2
1458,2129,2025-04-26,4,16,Genie electrique,CI1,ELEC_CI1_G2
1459,2133,2024-10-27,4,6,Informatique,CI1,INFO_CI1_G2
1460,2133,2024-11-02,2,6,Informatique,CI1,INFO_CI1_G2
1461,2134,2024-09-24,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1462,2135,2024-09-23,4,15,Genie electrique,CI1,ELEC_CI1_G1
1463,2135,2024-09-26,2,15,Genie electrique,CI1,ELEC_CI1_G1
1464,2141,2025-05-31,8,15,Genie electrique,CI1,ELEC_CI1_G1
1465,2143,2025-05-09,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1466,2148,2025-04-24,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1467,2154,2025-03-26,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1468,2156,2024-09-16,4,15,Genie electrique,CI1,ELEC_CI1_G1
1469,2160,2025-02-17,2,5,Informatique,CI1,INFO_CI1_G1
1470,2167,2024-10-07,2,5,Informatique,CI1,INFO_CI1_G1
1471,2170,2025-03-28,2,16,Genie electrique,CI1,ELEC_CI1_G2
1472,2170,2025-03-19,2,16,Genie electrique,CI1,ELEC_CI1_G2
1473,2171,2025-03-01,4,6,Informatique,CI1,INFO_CI1_G2
1474,2171,2024-12-30,2,6,Informatique,CI1,INFO_CI1_G2
1475,2171,2024-12-17,8,6,Informatique,CI1,INFO_CI1_G2
1476,2174,2024-11-01,4,5,Informatique,CI1,INFO_CI1_G1
1477,2175,2024-12-03,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1478,2187,2024-11-28,2,16,Genie electrique,CI1,ELEC_CI1_G2
1479,2188,2025-02-26,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1480,2189,2025-04-22,4,16,Genie electrique,CI1,ELEC_CI1_G2
1481,2191,2025-06-26,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1482,2192,2024-12-01,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1483,2193,2025-01-28,2,11,Genie Industriel,CI1,INDUS_CI1_G2
1484,2196,2025-05-21,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1485,2198,2025-03-24,2,16,Genie electrique,CI1,ELEC_CI1_G2
1486,2201,2025-03-23,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1487,2203,2024-09-21,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1488,2204,2025-01-31,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1489,2212,2024-12-08,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1490,2214,2024-10-09,2,5,Informatique,CI1,INFO_CI1_G1
1491,2218,2024-10-07,2,6,Informatique,CI1,INFO_CI1_G2
1492,2223,2024-10-13,2,15,Genie electrique,CI1,ELEC_CI1_G1
1493,2230,2024-11-17,2,16,Genie electrique,CI1,ELEC_CI1_G2
1494,2231,2025-05-09,2,16,Genie electrique,CI1,ELEC_CI1_G2
1495,2233,2025-01-24,4,10,Genie Industriel,CI1,INDUS_CI1_G1
1496,2234,2025-04-28,2,5,Informatique,CI1,INFO_CI1_G1
1497,2237,2025-03-27,4,6,Informatique,CI1,INFO_CI1_G2
1498,2239,2025-05-26,6,16,Genie electrique,CI1,ELEC_CI1_G2
1499,2247,2025-03-27,8,5,Informatique,CI1,INFO_CI1_G1
1500,2247,2025-04-27,2,5,Informatique,CI1,INFO_CI1_G1
1501,2250,2024-11-08,6,5,Informatique,CI1,INFO_CI1_G1
1502,2251,2025-03-16,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1503,2253,2025-04-26,2,16,Genie electrique,CI1,ELEC_CI1_G2
1504,2254,2024-10-14,6,6,Informatique,CI1,INFO_CI1_G2
1505,2255,2025-03-27,2,10,Genie Industriel,CI1,INDUS_CI1_G1
1506,2260,2025-04-07,6,11,Genie Industriel,CI1,INDUS_CI1_G2
1507,2279,2024-11-01,6,10,Genie Industriel,CI1,INDUS_CI1_G1
1508,2280,2025-01-11,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1509,2282,2025-02-05,4,11,Genie Industriel,CI1,INDUS_CI1_G2
1510,2283,2024-10-10,4,6,Informatique,CI1,INFO_CI1_G2
