stage_id,etudiant_id,entreprise_id,stage_ann,stage_type
2925,4925,4,2025,PFE
2926,4926,31,2025,PFE
2927,4927,4,2025,PFE
2928,4928,34,2025,PFE
2929,4929,9,2025,PFE
2930,4930,40,2025,PFE
2931,4931,32,2025,PFE
2932,4932,25,2025,PFE
2933,4933,27,2025,PFE
2934,4934,31,2025,PFE
2935,4935,17,2025,PFE
2936,4936,28,2025,PFE
2937,4937,4,2025,PFE
2938,4938,20,2025,PFE
2939,4939,4,2025,PFE
2940,4940,18,2025,PFE
2941,4941,7,2025,PFE
2942,4942,17,2025,PFE
2943,4943,51,2025,PFE
2944,4944,17,2025,PFE
2945,4945,31,2025,PFE
2946,4946,17,2025,PFE
2947,4947,51,2025,PFE
2948,4948,9,2025,PFE
2949,4949,38,2025,PFE
2950,4950,14,2025,PFE
2951,4951,28,2025,PFE
2952,4952,30,2025,PFE
2953,4953,25,2025,PFE
2954,4954,31,2025,PFE
2955,4955,4,2025,PFE
2956,4956,17,2025,PFE
2957,4957,22,2025,PFE
2958,4958,5,2025,PFE
2959,4959,31,2025,PFE
2960,4960,33,2025,PFE
2961,4961,17,2025,PFE
2962,4962,27,2025,PFE
2963,4963,4,2025,PFE
2964,4964,7,2025,PFE
2965,4965,17,2025,PFE
2966,4966,31,2025,PFE
2967,4967,18,2025,PFE
2968,4968,43,2025,PFE
2969,4969,37,2025,PFE
2970,4970,22,2025,PFE
2971,4971,17,2025,PFE
2972,4972,14,2025,PFE
2973,4973,34,2025,PFE
2974,4974,45,2025,PFE
2975,4975,17,2025,PFE
2976,4976,18,2025,PFE
2977,4977,20,2025,PFE
2978,4978,9,2025,PFE
2979,4979,31,2025,PFE
2980,4980,29,2025,PFE
2981,4981,49,2025,PFE
2982,4982,34,2025,PFE
2983,4983,31,2025,PFE
2984,4984,17,2025,PFE
2985,4985,32,2025,PFE
2986,4986,42,2025,PFE
2987,4987,18,2025,PFE
2988,4988,17,2025,PFE
2989,4989,17,2025,PFE
2990,4990,36,2025,PFE
2991,4991,14,2025,PFE
2992,4992,16,2025,PFE
2993,4993,39,2025,PFE
2994,4994,6,2025,PFE
2995,4995,44,2025,PFE
2996,4996,17,2025,PFE
2997,4997,50,2025,PFE
2998,4998,41,2025,PFE
2999,4999,38,2025,PFE
3000,5000,15,2025,PFE
