note_id,etudiant_id,matiere,notes
45436,4606,Projet de Fin d'Études Énergie,13.51
45437,4606,Énergies Marines,16.7
45438,4606,Géothermie,14.36
45439,4606,Politiques Énergétiques,5.99
45440,4607,Smart Grid et Management de l'Énergie,17.63
45441,4607,Audit Énergétique Avancé,11.04
45442,4607,Projet de Fin d'Études Énergie,13.7
45443,4607,Projet de Fin d'Études Énergie,14.37
45444,4607,Projet de Fin d'Études Énergie,13.94
45445,4607,Énergies Marines,14.15
45446,4607,Géothermie,12.66
45447,4607,Politiques Énergétiques,5.96
45448,4608,Cyberdéfense Avancée,14.53
45449,4608,Sécurité Cloud et Virtualisation,10.86
45450,4608,Ethical Hacking,15.88
45451,4608,Projet de Fin d'Études Cybersécurité,15.23
45452,4608,Projet de Fin d'Études Cybersécurité,16.21
45453,4608,Management de la Sécurité,14.56
45454,4608,Audit de Sécurité,9.23
45455,4609,Smart Grid et Management de l'Énergie,13.36
45456,4609,Audit Énergétique Avancé,11.53
45457,4609,Projet de Fin d'Études Énergie,16.16
45458,4609,Projet de Fin d'Études Énergie,18.51
45459,4609,Projet de Fin d'Études Énergie,17.05
45460,4609,Projet de Fin d'Études Énergie,17.07
45461,4609,Énergies Marines,9.34
45462,4609,Géothermie,16.75
45463,4609,Politiques Énergétiques,11.58
45464,4610,Machine Learning,13.13
45465,4610,Deep Learning,20.0
45466,4610,Cybersécurité Avancée,13.35
45467,4610,DevOps et CI/CD,13.56
45468,4610,IoT et Systèmes Embarqués,12.32
45469,4610,Blockchain,10.22
45470,4610,Data Science,8.17
45471,4610,Projet de Fin d'Études,13.51
45472,4610,Projet de Fin d'Études,14.65
45473,4610,Management TI,9.43
45474,4610,Éthique et Droit Informatique,11.39
45475,4611,Systèmes Électriques Complexes,15.6
45476,4611,Automatismes Avancés,12.54
45477,4611,Gestion de l'Énergie,16.0
45478,4611,Réseaux Électriques Intelligents,15.18
45479,4611,Projet de Fin d'Études Électrique,11.67
45480,4611,Projet de Fin d'Études Électrique,16.1
45481,4611,Management de l'Énergie,11.38
45482,4611,Audit Énergétique,10.22
45483,4611,Systèmes Embarqués,14.85
45484,4611,Régulation Avancée,12.0
45485,4611,Normes et Réglementations,13.45
45486,4612,Machine Learning,7.96
45487,4612,Deep Learning,9.86
45488,4612,Cybersécurité Avancée,13.92
45489,4612,DevOps et CI/CD,9.94
45490,4612,IoT et Systèmes Embarqués,18.53
45491,4612,Blockchain,6.73
45492,4612,Data Science,14.8
45493,4612,Projet de Fin d'Études,14.24
45494,4612,Projet de Fin d'Études,14.32
45495,4612,Projet de Fin d'Études,16.07
45496,4612,Management TI,10.17
45497,4612,Éthique et Droit Informatique,11.43
45498,4613,Systèmes Électriques Complexes,17.42
45499,4613,Automatismes Avancés,13.77
45500,4613,Gestion de l'Énergie,18.4
45501,4613,Réseaux Électriques Intelligents,11.63
45502,4613,Projet de Fin d'Études Électrique,15.56
45503,4613,Projet de Fin d'Études Électrique,15.57
45504,4613,Management de l'Énergie,11.41
45505,4613,Audit Énergétique,7.53
45506,4613,Systèmes Embarqués,16.94
45507,4613,Régulation Avancée,15.01
45508,4613,Normes et Réglementations,9.54
45509,4614,Supply Chain Management,7.99
45510,4614,Lean Manufacturing,9.7
45511,4614,Industrie 4.0,7.74
45512,4614,Gestion de Projet Industriel,14.61
45513,4614,Gestion de Projet Industriel,13.44
45514,4614,Audit Industriel,9.14
45515,4614,Innovation Technologique,8.95
45516,4614,Projet de Fin d'Études Industriel,15.02
45517,4614,Projet de Fin d'Études Industriel,11.88
45518,4614,Stratégie Industrielle,12.2
45519,4614,Management de la Qualité,11.75
45520,4614,Développement Durable,9.28
45521,4615,Supply Chain Management,9.91
45522,4615,Lean Manufacturing,10.5
45523,4615,Industrie 4.0,17.81
45524,4615,Gestion de Projet Industriel,18.2
45525,4615,Gestion de Projet Industriel,11.69
45526,4615,Gestion de Projet Industriel,15.79
45527,4615,Audit Industriel,12.25
45528,4615,Innovation Technologique,14.65
45529,4615,Projet de Fin d'Études Industriel,19.43
45530,4615,Projet de Fin d'Études Industriel,13.16
45531,4615,Projet de Fin d'Études Industriel,18.88
45532,4615,Stratégie Industrielle,12.92
45533,4615,Management de la Qualité,15.46
45534,4615,Développement Durable,11.01
45535,4616,Systèmes Électriques Complexes,9.27
45536,4616,Automatismes Avancés,19.71
45537,4616,Gestion de l'Énergie,15.19
45538,4616,Réseaux Électriques Intelligents,15.46
45539,4616,Projet de Fin d'Études Électrique,13.99
45540,4616,Projet de Fin d'Études Électrique,13.13
45541,4616,Projet de Fin d'Études Électrique,19.71
45542,4616,Projet de Fin d'Études Électrique,14.12
45543,4616,Management de l'Énergie,10.83
45544,4616,Audit Énergétique,18.96
45545,4616,Systèmes Embarqués,14.03
45546,4616,Régulation Avancée,12.81
45547,4616,Normes et Réglementations,15.37
45548,4617,Machine Learning,11.62
45549,4617,Deep Learning,15.18
45550,4617,Cybersécurité Avancée,7.53
45551,4617,DevOps et CI/CD,12.46
45552,4617,IoT et Systèmes Embarqués,11.77
45553,4617,Blockchain,8.51
45554,4617,Data Science,14.25
45555,4617,Projet de Fin d'Études,16.33
45556,4617,Projet de Fin d'Études,11.96
45557,4617,Management TI,11.73
45558,4617,Éthique et Droit Informatique,18.62
45559,4618,Systèmes Électriques Complexes,8.03
45560,4618,Automatismes Avancés,13.76
45561,4618,Gestion de l'Énergie,13.84
45562,4618,Réseaux Électriques Intelligents,19.45
45563,4618,Projet de Fin d'Études Électrique,15.6
45564,4618,Projet de Fin d'Études Électrique,18.35
45565,4618,Projet de Fin d'Études Électrique,12.38
45566,4618,Management de l'Énergie,11.73
45567,4618,Audit Énergétique,14.19
45568,4618,Systèmes Embarqués,11.21
45569,4618,Régulation Avancée,8.57
45570,4618,Normes et Réglementations,17.67
45571,4619,Smart Grid et Management de l'Énergie,14.13
45572,4619,Audit Énergétique Avancé,11.8
45573,4619,Projet de Fin d'Études Énergie,16.15
45574,4619,Projet de Fin d'Études Énergie,16.08
45575,4619,Énergies Marines,7.18
45576,4619,Géothermie,10.3
45577,4619,Politiques Énergétiques,10.16
45578,4620,Supply Chain Management,12.89
45579,4620,Lean Manufacturing,14.38
45580,4620,Industrie 4.0,17.67
45581,4620,Gestion de Projet Industriel,15.78
45582,4620,Gestion de Projet Industriel,11.04
45583,4620,Gestion de Projet Industriel,15.69
45584,4620,Gestion de Projet Industriel,18.35
45585,4620,Audit Industriel,13.8
45586,4620,Innovation Technologique,14.16
45587,4620,Projet de Fin d'Études Industriel,15.4
45588,4620,Projet de Fin d'Études Industriel,19.82
45589,4620,Projet de Fin d'Études Industriel,16.74
45590,4620,Projet de Fin d'Études Industriel,18.09
45591,4620,Stratégie Industrielle,15.79
45592,4620,Management de la Qualité,10.6
45593,4620,Développement Durable,10.26
45594,4621,Systèmes Électriques Complexes,16.87
45595,4621,Automatismes Avancés,11.95
45596,4621,Gestion de l'Énergie,16.26
45597,4621,Réseaux Électriques Intelligents,12.28
45598,4621,Projet de Fin d'Études Électrique,11.93
45599,4621,Projet de Fin d'Études Électrique,10.16
45600,4621,Management de l'Énergie,7.19
45601,4621,Audit Énergétique,8.92
45602,4621,Systèmes Embarqués,17.49
45603,4621,Régulation Avancée,11.84
45604,4621,Normes et Réglementations,18.13
45605,4622,Machine Learning,13.81
45606,4622,Deep Learning,14.97
45607,4622,Cybersécurité Avancée,13.63
45608,4622,DevOps et CI/CD,13.13
45609,4622,IoT et Systèmes Embarqués,12.61
45610,4622,Blockchain,13.39
45611,4622,Data Science,12.0
45612,4622,Projet de Fin d'Études,14.79
45613,4622,Projet de Fin d'Études,15.06
45614,4622,Projet de Fin d'Études,17.2
45615,4622,Management TI,15.65
45616,4622,Éthique et Droit Informatique,11.47
45617,4623,Smart Grid et Management de l'Énergie,12.67
45618,4623,Audit Énergétique Avancé,11.3
45619,4623,Projet de Fin d'Études Énergie,11.33
45620,4623,Projet de Fin d'Études Énergie,9.31
45621,4623,Projet de Fin d'Études Énergie,14.41
45622,4623,Projet de Fin d'Études Énergie,12.16
45623,4623,Énergies Marines,15.52
45624,4623,Géothermie,13.74
45625,4623,Politiques Énergétiques,6.8
45626,4624,Machine Learning,12.29
45627,4624,Deep Learning,12.6
45628,4624,Cybersécurité Avancée,16.08
45629,4624,DevOps et CI/CD,14.6
45630,4624,IoT et Systèmes Embarqués,13.42
45631,4624,Blockchain,12.34
45632,4624,Data Science,11.4
45633,4624,Projet de Fin d'Études,17.52
45634,4624,Projet de Fin d'Études,17.78
45635,4624,Projet de Fin d'Études,10.44
45636,4624,Management TI,8.4
45637,4624,Éthique et Droit Informatique,20.0
45638,4625,Cyberdéfense Avancée,14.28
45639,4625,Sécurité Cloud et Virtualisation,13.02
45640,4625,Ethical Hacking,10.45
45641,4625,Projet de Fin d'Études Cybersécurité,13.57
45642,4625,Projet de Fin d'Études Cybersécurité,16.13
45643,4625,Projet de Fin d'Études Cybersécurité,17.73
45644,4625,Projet de Fin d'Études Cybersécurité,11.33
45645,4625,Management de la Sécurité,10.61
45646,4625,Audit de Sécurité,12.68
45647,4626,Machine Learning,11.48
45648,4626,Deep Learning,12.02
45649,4626,Cybersécurité Avancée,16.07
45650,4626,DevOps et CI/CD,17.44
45651,4626,IoT et Systèmes Embarqués,18.1
45652,4626,Blockchain,10.17
45653,4626,Data Science,12.93
45654,4626,Projet de Fin d'Études,14.45
45655,4626,Projet de Fin d'Études,12.78
45656,4626,Projet de Fin d'Études,14.59
45657,4626,Management TI,14.65
45658,4626,Éthique et Droit Informatique,15.91
45659,4627,Réseaux 5G et Au-delà,11.1
45660,4627,Sécurité Télécom Avancée,8.03
45661,4627,IoT et Télécom,7.9
45662,4627,Projet de Fin d'Études Télécom,13.02
45663,4627,Projet de Fin d'Études Télécom,16.32
45664,4627,Projet de Fin d'Études Télécom,17.85
45665,4627,Projet de Fin d'Études Télécom,12.5
45666,4627,Management de Projets Télécom,15.69
45667,4627,Management de Projets Télécom,15.05
45668,4627,Management de Projets Télécom,10.32
45669,4627,Management de Projets Télécom,17.44
45670,4627,Normes Télécom,16.61
45671,4628,Supply Chain Management,4.95
45672,4628,Lean Manufacturing,12.21
45673,4628,Industrie 4.0,13.6
45674,4628,Gestion de Projet Industriel,12.92
45675,4628,Gestion de Projet Industriel,14.71
45676,4628,Audit Industriel,7.04
45677,4628,Innovation Technologique,19.02
45678,4628,Projet de Fin d'Études Industriel,18.16
45679,4628,Projet de Fin d'Études Industriel,16.55
45680,4628,Projet de Fin d'Études Industriel,18.13
45681,4628,Projet de Fin d'Études Industriel,14.41
45682,4628,Stratégie Industrielle,13.75
45683,4628,Management de la Qualité,12.18
45684,4628,Développement Durable,18.08
45685,4629,Smart Grid et Management de l'Énergie,13.89
45686,4629,Audit Énergétique Avancé,9.27
45687,4629,Projet de Fin d'Études Énergie,12.92
45688,4629,Projet de Fin d'Études Énergie,12.68
45689,4629,Énergies Marines,10.54
45690,4629,Géothermie,12.22
45691,4629,Politiques Énergétiques,12.66
45692,4630,Réseaux 5G et Au-delà,11.58
45693,4630,Sécurité Télécom Avancée,11.93
45694,4630,IoT et Télécom,13.08
45695,4630,Projet de Fin d'Études Télécom,14.33
45696,4630,Projet de Fin d'Études Télécom,10.71
45697,4630,Projet de Fin d'Études Télécom,16.99
45698,4630,Management de Projets Télécom,12.56
45699,4630,Management de Projets Télécom,17.5
45700,4630,Management de Projets Télécom,14.0
45701,4630,Normes Télécom,11.84
45702,4631,Cyberdéfense Avancée,14.86
45703,4631,Sécurité Cloud et Virtualisation,8.54
45704,4631,Ethical Hacking,15.53
45705,4631,Projet de Fin d'Études Cybersécurité,13.86
45706,4631,Projet de Fin d'Études Cybersécurité,14.22
45707,4631,Management de la Sécurité,13.57
45708,4631,Audit de Sécurité,12.45
45709,4632,Supply Chain Management,19.19
45710,4632,Lean Manufacturing,14.09
45711,4632,Industrie 4.0,11.98
45712,4632,Gestion de Projet Industriel,15.85
45713,4632,Gestion de Projet Industriel,14.89
45714,4632,Gestion de Projet Industriel,12.63
45715,4632,Gestion de Projet Industriel,20.0
45716,4632,Audit Industriel,5.67
45717,4632,Innovation Technologique,11.75
45718,4632,Projet de Fin d'Études Industriel,13.87
45719,4632,Projet de Fin d'Études Industriel,15.09
45720,4632,Projet de Fin d'Études Industriel,12.86
45721,4632,Projet de Fin d'Études Industriel,20.0
45722,4632,Stratégie Industrielle,12.12
45723,4632,Management de la Qualité,12.25
45724,4632,Développement Durable,17.56
45725,4633,Machine Learning,6.91
45726,4633,Deep Learning,13.22
45727,4633,Cybersécurité Avancée,10.7
45728,4633,DevOps et CI/CD,15.36
45729,4633,IoT et Systèmes Embarqués,10.48
45730,4633,Blockchain,17.67
45731,4633,Data Science,11.31
45732,4633,Projet de Fin d'Études,16.26
45733,4633,Projet de Fin d'Études,13.2
45734,4633,Projet de Fin d'Études,12.34
45735,4633,Projet de Fin d'Études,14.63
45736,4633,Management TI,14.56
45737,4633,Éthique et Droit Informatique,15.16
45738,4634,Supply Chain Management,14.7
45739,4634,Lean Manufacturing,15.78
45740,4634,Industrie 4.0,10.08
45741,4634,Gestion de Projet Industriel,19.76
45742,4634,Gestion de Projet Industriel,14.08
45743,4634,Gestion de Projet Industriel,11.64
45744,4634,Gestion de Projet Industriel,12.79
45745,4634,Audit Industriel,12.97
45746,4634,Innovation Technologique,14.57
45747,4634,Projet de Fin d'Études Industriel,16.96
45748,4634,Projet de Fin d'Études Industriel,12.85
45749,4634,Projet de Fin d'Études Industriel,12.34
45750,4634,Projet de Fin d'Études Industriel,12.45
45751,4634,Stratégie Industrielle,8.84
45752,4634,Management de la Qualité,16.36
45753,4634,Développement Durable,12.98
45754,4635,Réseaux 5G et Au-delà,14.04
45755,4635,Sécurité Télécom Avancée,16.98
45756,4635,IoT et Télécom,12.27
45757,4635,Projet de Fin d'Études Télécom,12.16
45758,4635,Projet de Fin d'Études Télécom,13.75
45759,4635,Projet de Fin d'Études Télécom,14.78
45760,4635,Projet de Fin d'Études Télécom,15.67
45761,4635,Management de Projets Télécom,15.76
45762,4635,Management de Projets Télécom,14.01
45763,4635,Management de Projets Télécom,12.5
45764,4635,Management de Projets Télécom,13.56
45765,4635,Normes Télécom,13.76
45766,4636,Supply Chain Management,17.07
45767,4636,Lean Manufacturing,7.84
45768,4636,Industrie 4.0,15.38
45769,4636,Gestion de Projet Industriel,15.58
45770,4636,Gestion de Projet Industriel,16.43
45771,4636,Gestion de Projet Industriel,12.95
45772,4636,Audit Industriel,10.48
45773,4636,Innovation Technologique,11.34
45774,4636,Projet de Fin d'Études Industriel,17.24
45775,4636,Projet de Fin d'Études Industriel,11.89
45776,4636,Projet de Fin d'Études Industriel,13.68
45777,4636,Projet de Fin d'Études Industriel,8.76
45778,4636,Stratégie Industrielle,10.82
45779,4636,Management de la Qualité,14.89
45780,4636,Développement Durable,15.96
45781,4637,Smart Grid et Management de l'Énergie,14.57
45782,4637,Audit Énergétique Avancé,15.19
45783,4637,Projet de Fin d'Études Énergie,14.33
45784,4637,Projet de Fin d'Études Énergie,14.28
45785,4637,Projet de Fin d'Études Énergie,15.86
45786,4637,Énergies Marines,14.99
45787,4637,Géothermie,16.37
45788,4637,Politiques Énergétiques,11.65
45789,4638,Machine Learning,8.25
45790,4638,Deep Learning,12.43
45791,4638,Cybersécurité Avancée,15.5
45792,4638,DevOps et CI/CD,15.59
45793,4638,IoT et Systèmes Embarqués,14.64
45794,4638,Blockchain,15.01
45795,4638,Data Science,14.44
45796,4638,Projet de Fin d'Études,12.85
45797,4638,Projet de Fin d'Études,13.93
45798,4638,Projet de Fin d'Études,16.53
45799,4638,Projet de Fin d'Études,17.17
45800,4638,Management TI,8.1
45801,4638,Éthique et Droit Informatique,10.39
45802,4639,Machine Learning,16.14
45803,4639,Deep Learning,15.85
45804,4639,Cybersécurité Avancée,16.0
45805,4639,DevOps et CI/CD,14.73
45806,4639,IoT et Systèmes Embarqués,9.51
45807,4639,Blockchain,12.93
45808,4639,Data Science,12.66
45809,4639,Projet de Fin d'Études,16.11
45810,4639,Projet de Fin d'Études,19.0
45811,4639,Projet de Fin d'Études,8.01
45812,4639,Projet de Fin d'Études,15.06
45813,4639,Management TI,12.09
45814,4639,Éthique et Droit Informatique,9.76
45815,4640,Cyberdéfense Avancée,15.84
45816,4640,Sécurité Cloud et Virtualisation,12.09
45817,4640,Ethical Hacking,7.76
45818,4640,Projet de Fin d'Études Cybersécurité,18.21
45819,4640,Projet de Fin d'Études Cybersécurité,17.73
45820,4640,Management de la Sécurité,16.07
45821,4640,Audit de Sécurité,18.42
45822,4641,Cyberdéfense Avancée,12.17
45823,4641,Sécurité Cloud et Virtualisation,12.73
45824,4641,Ethical Hacking,12.81
45825,4641,Projet de Fin d'Études Cybersécurité,13.84
45826,4641,Projet de Fin d'Études Cybersécurité,15.7
45827,4641,Management de la Sécurité,9.35
45828,4641,Audit de Sécurité,12.62
45829,4642,Machine Learning,11.48
45830,4642,Deep Learning,11.95
45831,4642,Cybersécurité Avancée,16.09
45832,4642,DevOps et CI/CD,13.06
45833,4642,IoT et Systèmes Embarqués,12.03
45834,4642,Blockchain,10.82
45835,4642,Data Science,13.39
45836,4642,Projet de Fin d'Études,12.99
45837,4642,Projet de Fin d'Études,19.62
45838,4642,Projet de Fin d'Études,14.24
45839,4642,Projet de Fin d'Études,16.4
45840,4642,Management TI,10.95
45841,4642,Éthique et Droit Informatique,13.13
45842,4643,Réseaux 5G et Au-delà,12.46
45843,4643,Sécurité Télécom Avancée,16.81
45844,4643,IoT et Télécom,13.65
45845,4643,Projet de Fin d'Études Télécom,18.05
45846,4643,Projet de Fin d'Études Télécom,12.62
45847,4643,Management de Projets Télécom,20.0
45848,4643,Management de Projets Télécom,12.48
45849,4643,Management de Projets Télécom,13.97
45850,4643,Normes Télécom,11.33
45851,4644,Cyberdéfense Avancée,8.54
45852,4644,Sécurité Cloud et Virtualisation,15.92
45853,4644,Ethical Hacking,12.85
45854,4644,Projet de Fin d'Études Cybersécurité,19.9
45855,4644,Projet de Fin d'Études Cybersécurité,14.79
45856,4644,Projet de Fin d'Études Cybersécurité,13.42
45857,4644,Projet de Fin d'Études Cybersécurité,16.27
45858,4644,Management de la Sécurité,9.19
45859,4644,Audit de Sécurité,19.73
45860,4645,Réseaux 5G et Au-delà,16.12
45861,4645,Sécurité Télécom Avancée,10.64
45862,4645,IoT et Télécom,17.64
45863,4645,Projet de Fin d'Études Télécom,12.25
45864,4645,Projet de Fin d'Études Télécom,14.44
45865,4645,Projet de Fin d'Études Télécom,15.61
45866,4645,Projet de Fin d'Études Télécom,16.75
45867,4645,Management de Projets Télécom,15.74
45868,4645,Management de Projets Télécom,17.56
45869,4645,Normes Télécom,9.09
45870,4646,Smart Grid et Management de l'Énergie,13.34
45871,4646,Audit Énergétique Avancé,11.53
45872,4646,Projet de Fin d'Études Énergie,16.56
45873,4646,Projet de Fin d'Études Énergie,14.15
45874,4646,Projet de Fin d'Études Énergie,15.43
45875,4646,Projet de Fin d'Études Énergie,13.3
45876,4646,Énergies Marines,12.84
45877,4646,Géothermie,17.6
45878,4646,Politiques Énergétiques,18.75
45879,4647,Smart Grid et Management de l'Énergie,10.06
45880,4647,Audit Énergétique Avancé,8.38
45881,4647,Projet de Fin d'Études Énergie,18.51
45882,4647,Projet de Fin d'Études Énergie,13.38
45883,4647,Énergies Marines,9.83
45884,4647,Géothermie,10.71
45885,4647,Politiques Énergétiques,14.27
45886,4648,Smart Grid et Management de l'Énergie,13.63
45887,4648,Audit Énergétique Avancé,13.89
45888,4648,Projet de Fin d'Études Énergie,9.84
45889,4648,Projet de Fin d'Études Énergie,16.11
45890,4648,Énergies Marines,13.85
45891,4648,Géothermie,10.22
45892,4648,Politiques Énergétiques,13.47
45893,4649,Machine Learning,8.97
45894,4649,Deep Learning,9.39
45895,4649,Cybersécurité Avancée,10.05
45896,4649,DevOps et CI/CD,7.03
45897,4649,IoT et Systèmes Embarqués,15.73
45898,4649,Blockchain,19.31
45899,4649,Data Science,9.08
45900,4649,Projet de Fin d'Études,13.7
45901,4649,Projet de Fin d'Études,20.0
45902,4649,Projet de Fin d'Études,11.39
45903,4649,Projet de Fin d'Études,15.76
45904,4649,Management TI,9.7
45905,4649,Éthique et Droit Informatique,16.55
45906,4650,Smart Grid et Management de l'Énergie,19.53
45907,4650,Audit Énergétique Avancé,11.79
45908,4650,Projet de Fin d'Études Énergie,11.76
45909,4650,Projet de Fin d'Études Énergie,12.26
45910,4650,Énergies Marines,15.01
45911,4650,Géothermie,13.92
45912,4650,Politiques Énergétiques,13.95
45913,4651,Smart Grid et Management de l'Énergie,17.4
45914,4651,Audit Énergétique Avancé,11.67
45915,4651,Projet de Fin d'Études Énergie,15.73
45916,4651,Projet de Fin d'Études Énergie,15.76
45917,4651,Énergies Marines,13.76
45918,4651,Géothermie,9.55
45919,4651,Politiques Énergétiques,16.92
45920,4652,Réseaux 5G et Au-delà,14.29
45921,4652,Sécurité Télécom Avancée,14.58
45922,4652,IoT et Télécom,16.27
45923,4652,Projet de Fin d'Études Télécom,12.07
45924,4652,Projet de Fin d'Études Télécom,16.37
45925,4652,Projet de Fin d'Études Télécom,12.07
45926,4652,Projet de Fin d'Études Télécom,13.8
45927,4652,Management de Projets Télécom,11.86
45928,4652,Management de Projets Télécom,15.02
45929,4652,Management de Projets Télécom,14.06
45930,4652,Normes Télécom,9.81
45931,4653,Supply Chain Management,14.81
45932,4653,Lean Manufacturing,14.66
45933,4653,Industrie 4.0,13.75
45934,4653,Gestion de Projet Industriel,16.09
45935,4653,Gestion de Projet Industriel,18.4
45936,4653,Audit Industriel,11.9
45937,4653,Innovation Technologique,11.0
45938,4653,Projet de Fin d'Études Industriel,8.91
45939,4653,Projet de Fin d'Études Industriel,15.21
45940,4653,Projet de Fin d'Études Industriel,13.99
45941,4653,Stratégie Industrielle,15.28
45942,4653,Management de la Qualité,9.98
45943,4653,Développement Durable,14.78
45944,4654,Systèmes Électriques Complexes,11.5
45945,4654,Automatismes Avancés,13.5
45946,4654,Gestion de l'Énergie,17.86
45947,4654,Réseaux Électriques Intelligents,14.21
45948,4654,Projet de Fin d'Études Électrique,12.65
45949,4654,Projet de Fin d'Études Électrique,14.61
45950,4654,Management de l'Énergie,17.03
45951,4654,Audit Énergétique,15.5
45952,4654,Systèmes Embarqués,15.78
45953,4654,Régulation Avancée,11.7
45954,4654,Normes et Réglementations,17.37
45955,4655,Réseaux 5G et Au-delà,14.53
45956,4655,Sécurité Télécom Avancée,10.17
45957,4655,IoT et Télécom,13.27
45958,4655,Projet de Fin d'Études Télécom,16.08
45959,4655,Projet de Fin d'Études Télécom,15.09
45960,4655,Projet de Fin d'Études Télécom,16.91
45961,4655,Projet de Fin d'Études Télécom,18.43
45962,4655,Management de Projets Télécom,13.88
45963,4655,Management de Projets Télécom,10.62
45964,4655,Normes Télécom,13.31
45965,4656,Supply Chain Management,17.81
45966,4656,Lean Manufacturing,15.3
45967,4656,Industrie 4.0,12.11
45968,4656,Gestion de Projet Industriel,17.11
45969,4656,Gestion de Projet Industriel,12.82
45970,4656,Gestion de Projet Industriel,15.11
45971,4656,Audit Industriel,8.8
45972,4656,Innovation Technologique,9.35
45973,4656,Projet de Fin d'Études Industriel,14.81
45974,4656,Projet de Fin d'Études Industriel,18.4
45975,4656,Stratégie Industrielle,14.49
45976,4656,Management de la Qualité,8.66
45977,4656,Développement Durable,9.12
45978,4657,Smart Grid et Management de l'Énergie,12.54
45979,4657,Audit Énergétique Avancé,16.51
45980,4657,Projet de Fin d'Études Énergie,16.06
45981,4657,Projet de Fin d'Études Énergie,20.0
45982,4657,Énergies Marines,9.55
45983,4657,Géothermie,11.78
45984,4657,Politiques Énergétiques,11.16
45985,4658,Réseaux 5G et Au-delà,14.25
45986,4658,Sécurité Télécom Avancée,13.49
45987,4658,IoT et Télécom,17.67
45988,4658,Projet de Fin d'Études Télécom,12.11
45989,4658,Projet de Fin d'Études Télécom,15.81
45990,4658,Projet de Fin d'Études Télécom,14.31
45991,4658,Projet de Fin d'Études Télécom,10.74
45992,4658,Management de Projets Télécom,15.91
45993,4658,Management de Projets Télécom,13.27
45994,4658,Management de Projets Télécom,16.5
45995,4658,Normes Télécom,13.52
45996,4659,Machine Learning,20.0
45997,4659,Deep Learning,15.72
45998,4659,Cybersécurité Avancée,16.84
45999,4659,DevOps et CI/CD,8.2
46000,4659,IoT et Systèmes Embarqués,16.64
46001,4659,Blockchain,11.78
46002,4659,Data Science,12.73
46003,4659,Projet de Fin d'Études,19.56
46004,4659,Projet de Fin d'Études,15.13
46005,4659,Projet de Fin d'Études,16.64
46006,4659,Management TI,11.57
46007,4659,Éthique et Droit Informatique,15.19
46008,4660,Réseaux 5G et Au-delà,13.46
46009,4660,Sécurité Télécom Avancée,15.41
46010,4660,IoT et Télécom,10.27
46011,4660,Projet de Fin d'Études Télécom,16.27
46012,4660,Projet de Fin d'Études Télécom,15.84
46013,4660,Projet de Fin d'Études Télécom,18.65
46014,4660,Management de Projets Télécom,20.0
46015,4660,Management de Projets Télécom,14.65
46016,4660,Management de Projets Télécom,15.71
46017,4660,Normes Télécom,15.87
46018,4661,Smart Grid et Management de l'Énergie,12.35
46019,4661,Audit Énergétique Avancé,12.26
46020,4661,Projet de Fin d'Études Énergie,14.01
46021,4661,Projet de Fin d'Études Énergie,17.46
46022,4661,Énergies Marines,7.33
46023,4661,Géothermie,12.42
46024,4661,Politiques Énergétiques,12.42
46025,4662,Réseaux 5G et Au-delà,18.37
46026,4662,Sécurité Télécom Avancée,12.4
46027,4662,IoT et Télécom,9.51
46028,4662,Projet de Fin d'Études Télécom,14.69
46029,4662,Projet de Fin d'Études Télécom,10.69
46030,4662,Projet de Fin d'Études Télécom,15.75
46031,4662,Management de Projets Télécom,14.91
46032,4662,Management de Projets Télécom,12.28
46033,4662,Normes Télécom,12.92
46034,4663,Supply Chain Management,17.04
46035,4663,Lean Manufacturing,16.51
46036,4663,Industrie 4.0,8.49
46037,4663,Gestion de Projet Industriel,18.33
46038,4663,Gestion de Projet Industriel,13.05
46039,4663,Gestion de Projet Industriel,17.94
46040,4663,Audit Industriel,15.59
46041,4663,Innovation Technologique,15.08
46042,4663,Projet de Fin d'Études Industriel,11.05
46043,4663,Projet de Fin d'Études Industriel,12.76
46044,4663,Projet de Fin d'Études Industriel,15.06
46045,4663,Projet de Fin d'Études Industriel,20.0
46046,4663,Stratégie Industrielle,14.89
46047,4663,Management de la Qualité,12.14
46048,4663,Développement Durable,8.81
46049,4664,Smart Grid et Management de l'Énergie,15.29
46050,4664,Audit Énergétique Avancé,14.63
46051,4664,Projet de Fin d'Études Énergie,18.58
46052,4664,Projet de Fin d'Études Énergie,15.53
46053,4664,Projet de Fin d'Études Énergie,16.88
46054,4664,Énergies Marines,12.42
46055,4664,Géothermie,17.99
46056,4664,Politiques Énergétiques,10.03
46057,4665,Réseaux 5G et Au-delà,11.28
46058,4665,Sécurité Télécom Avancée,14.86
46059,4665,IoT et Télécom,14.8
46060,4665,Projet de Fin d'Études Télécom,17.16
46061,4665,Projet de Fin d'Études Télécom,13.46
46062,4665,Management de Projets Télécom,9.75
46063,4665,Management de Projets Télécom,11.96
46064,4665,Management de Projets Télécom,15.74
46065,4665,Management de Projets Télécom,14.39
46066,4665,Normes Télécom,14.13
46067,4666,Smart Grid et Management de l'Énergie,18.73
46068,4666,Audit Énergétique Avancé,13.55
46069,4666,Projet de Fin d'Études Énergie,11.24
46070,4666,Projet de Fin d'Études Énergie,14.72
46071,4666,Énergies Marines,14.66
46072,4666,Géothermie,12.06
46073,4666,Politiques Énergétiques,8.03
46074,4667,Réseaux 5G et Au-delà,11.72
46075,4667,Sécurité Télécom Avancée,14.08
